[03:44:23] umvc3_shaderdump loaded
[03:44:23] IAT hook installed: Direct3DCreate9 was 00007FF87F8FC0C0
[03:44:23] Direct3DCreate9(32) -> 000000001AF921E0
[03:44:23]   hooked slot 16  CreateDevice         00007FF803767E80 in gameoverlayrenderer64.dll
[03:44:23] CreateDevice ok, device 000000001B1FAF20 - hooking its vtable
[03:44:23]   hooked slot 91  CreateVertexShader   00007FF87F8F7800 in d3d9.dll
[03:44:23]   hooked slot 106 CreatePixelShader    00007FF87F8C5C80 in d3d9.dll
[03:44:23]   hooked slot 92  SetVertexShader      00007FF87F90C2A0 in d3d9.dll
[03:44:23]   hooked slot 107 SetPixelShader       00007FF87F90B6B0 in d3d9.dll
[03:44:23] device hooked; shaders will be written to C:\Program Files (x86)\Steam\steamapps\common\ULTIMATE MARVEL VS. CAPCOM 3\shaderdump
[03:44:26] pixel  shader #3906   4564 bytes  crc DB9D972E  version 3_0  -> ps_3906_DB9D972E.bin
[03:44:26] pixel  shader #3907   1452 bytes  crc C82EAD54  version 3_0  -> ps_3907_C82EAD54.bin
[03:44:26] pixel  shader #3908   2916 bytes  crc 9BABA002  version 3_0  -> ps_3908_9BABA002.bin
[03:44:26] pixel  shader #3909   2176 bytes  crc 90147B70  version 3_0  -> ps_3909_90147B70.bin
[03:44:26] pixel  shader #3910   3108 bytes  crc 35D4B241  version 3_0  -> ps_3910_35D4B241.bin
[03:44:26] pixel  shader #3911   2404 bytes  crc FF366CC5  version 3_0  -> ps_3911_FF366CC5.bin
[03:44:26] pixel  shader #3912   2920 bytes  crc 0B393C42  version 3_0  -> ps_3912_0B393C42.bin
[03:44:26] pixel  shader #3913   2812 bytes  crc 62F42498  version 3_0  -> ps_3913_62F42498.bin
[03:44:26] pixel  shader #3914   2728 bytes  crc 9F52135B  version 3_0  -> ps_3914_9F52135B.bin
[03:44:26] pixel  shader #3915   3252 bytes  crc BA3B6F78  version 3_0  -> ps_3915_BA3B6F78.bin
[03:44:26] pixel  shader #3916   4100 bytes  crc 76695296  version 3_0  -> ps_3916_76695296.bin
[03:44:26] pixel  shader #3917   1264 bytes  crc 0A9A3C6A  version 3_0  -> ps_3917_0A9A3C6A.bin
[03:44:26] pixel  shader #3918    680 bytes  crc 410C8E6C  version 3_0  -> ps_3918_410C8E6C.bin
[03:44:26] pixel  shader #3919   2272 bytes  crc 16A97AD7  version 3_0  -> ps_3919_16A97AD7.bin
[03:44:26] pixel  shader #3920   1760 bytes  crc 11D78107  version 3_0  -> ps_3920_11D78107.bin
[03:44:26] pixel  shader #3921   1916 bytes  crc 2E5BC6E4  version 3_0  -> ps_3921_2E5BC6E4.bin
[03:44:26] pixel  shader #3922   2708 bytes  crc D25C393D  version 3_0  -> ps_3922_D25C393D.bin
[03:44:26] pixel  shader #3923   2808 bytes  crc 0EC99BEE  version 3_0  -> ps_3923_0EC99BEE.bin
[03:44:26] pixel  shader #3924   3236 bytes  crc AE0874BB  version 3_0  -> ps_3924_AE0874BB.bin
[03:44:26] pixel  shader #3925   2732 bytes  crc CA4E9EBD  version 3_0  -> ps_3925_CA4E9EBD.bin
[03:44:26] pixel  shader #3926   3652 bytes  crc 3630D58A  version 3_0  -> ps_3926_3630D58A.bin
[03:44:26] pixel  shader #3927   2728 bytes  crc F0C50B17  version 3_0  -> ps_3927_F0C50B17.bin
[03:44:26] pixel  shader #3928   2904 bytes  crc C9FD13C8  version 3_0  -> ps_3928_C9FD13C8.bin
[03:44:26] pixel  shader #3929   2972 bytes  crc 80FDAED1  version 3_0  -> ps_3929_80FDAED1.bin
[03:44:26] pixel  shader #3930    992 bytes  crc DFFE6654  version 3_0  -> ps_3930_DFFE6654.bin
[03:44:26] pixel  shader #3931   3500 bytes  crc 3272EBAF  version 3_0  -> ps_3931_3272EBAF.bin
[03:44:26] pixel  shader #3932   1916 bytes  crc 0BE6E9FE  version 3_0  -> ps_3932_0BE6E9FE.bin
[03:44:26] pixel  shader #3933   2400 bytes  crc 10BD3C08  version 3_0  -> ps_3933_10BD3C08.bin
[03:44:26] pixel  shader #3934   3036 bytes  crc ADF13750  version 3_0  -> ps_3934_ADF13750.bin
[03:44:26] pixel  shader #3935   4544 bytes  crc BACE7D56  version 3_0  -> ps_3935_BACE7D56.bin
[03:44:26] pixel  shader #3936   1152 bytes  crc C44E9431  version 3_0  -> ps_3936_C44E9431.bin
[03:44:26] pixel  shader #3937   4300 bytes  crc A2826708  version 3_0  -> ps_3937_A2826708.bin
[03:44:26] pixel  shader #3938   3088 bytes  crc C64E1971  version 3_0  -> ps_3938_C64E1971.bin
[03:44:26] pixel  shader #3939   3524 bytes  crc B602694D  version 3_0  -> ps_3939_B602694D.bin
[03:44:26] pixel  shader #3940    196 bytes  crc D777BE1C  version 3_0  -> ps_3940_D777BE1C.bin
[03:44:26] pixel  shader #3941   2564 bytes  crc D8C67D44  version 3_0  -> ps_3941_D8C67D44.bin
[03:44:26] pixel  shader #3942   1424 bytes  crc D7A2A1D4  version 3_0  -> ps_3942_D7A2A1D4.bin
[03:44:26] pixel  shader #3943   2708 bytes  crc 86E6B605  version 3_0  -> ps_3943_86E6B605.bin
[03:44:26] pixel  shader #3944   2504 bytes  crc 82DED0B1  version 3_0  -> ps_3944_82DED0B1.bin
[03:44:26] pixel  shader #3945   1416 bytes  crc 2F90D486  version 3_0  -> ps_3945_2F90D486.bin
[03:44:26] pixel  shader #3946   2208 bytes  crc 4B31EAEF  version 3_0  -> ps_3946_4B31EAEF.bin
[03:44:26] pixel  shader #3947   2516 bytes  crc FC2B1B98  version 3_0  -> ps_3947_FC2B1B98.bin
[03:44:26] pixel  shader #3948   2016 bytes  crc 8ADE6876  version 3_0  -> ps_3948_8ADE6876.bin
[03:44:26] pixel  shader #3949   1904 bytes  crc 3A76A830  version 3_0  -> ps_3949_3A76A830.bin
[03:44:26] pixel  shader #3950   1104 bytes  crc 72C7DD2B  version 3_0  -> ps_3950_72C7DD2B.bin
[03:44:26] pixel  shader #3951   2624 bytes  crc 51DD7E33  version 3_0  -> ps_3951_51DD7E33.bin
[03:44:26] pixel  shader #3952   3644 bytes  crc 63550A9E  version 3_0  -> ps_3952_63550A9E.bin
[03:44:26] pixel  shader #3953   2768 bytes  crc C265152E  version 3_0  -> ps_3953_C265152E.bin
[03:44:26] pixel  shader #3954   2124 bytes  crc 71385B4A  version 3_0  -> ps_3954_71385B4A.bin
[03:44:26] pixel  shader #3955   5012 bytes  crc B829EF22  version 3_0  -> ps_3955_B829EF22.bin
[03:44:26] pixel  shader #3956   2036 bytes  crc 3BA7B9E6  version 3_0  -> ps_3956_3BA7B9E6.bin
[03:44:26] pixel  shader #3957   3824 bytes  crc A40CEE98  version 3_0  -> ps_3957_A40CEE98.bin
[03:44:26] pixel  shader #3958   3168 bytes  crc 5313CD37  version 3_0  -> ps_3958_5313CD37.bin
[03:44:26] pixel  shader #3959   2588 bytes  crc 5B15E349  version 3_0  -> ps_3959_5B15E349.bin
[03:44:26] pixel  shader #3960   3336 bytes  crc E27EDDE1  version 3_0  -> ps_3960_E27EDDE1.bin
[03:44:26] pixel  shader #3961   3132 bytes  crc 34EBF3D3  version 3_0  -> ps_3961_34EBF3D3.bin
[03:44:26] pixel  shader #3962   2280 bytes  crc 7EDA960B  version 3_0  -> ps_3962_7EDA960B.bin
[03:44:26] pixel  shader #3963   4516 bytes  crc AD5CCA45  version 3_0  -> ps_3963_AD5CCA45.bin
[03:44:26] pixel  shader #3964   2320 bytes  crc C891788B  version 3_0  -> ps_3964_C891788B.bin
[03:44:26] pixel  shader #3965   2396 bytes  crc 774A7024  version 3_0  -> ps_3965_774A7024.bin
[03:44:26] pixel  shader #3966   2784 bytes  crc 320C6851  version 3_0  -> ps_3966_320C6851.bin
[03:44:26] pixel  shader #3967   2024 bytes  crc F2DBF25E  version 3_0  -> ps_3967_F2DBF25E.bin
[03:44:26] pixel  shader #3968   1644 bytes  crc 2662C3B2  version 3_0  -> ps_3968_2662C3B2.bin
[03:44:26] pixel  shader #3969   1684 bytes  crc B61D9C4D  version 3_0  -> ps_3969_B61D9C4D.bin
[03:44:26] pixel  shader #3970    324 bytes  crc 29A8D47B  version 3_0  -> ps_3970_29A8D47B.bin
[03:44:26] pixel  shader #3971   3740 bytes  crc 4D38E281  version 3_0  -> ps_3971_4D38E281.bin
[03:44:26] pixel  shader #3972   4212 bytes  crc 0D218F1F  version 3_0  -> ps_3972_0D218F1F.bin
[03:44:26] pixel  shader #3973   5328 bytes  crc A2A0E657  version 3_0  -> ps_3973_A2A0E657.bin
[03:44:26] pixel  shader #3974   3128 bytes  crc 4939BEB1  version 3_0  -> ps_3974_4939BEB1.bin
[03:44:26] pixel  shader #3975   2848 bytes  crc DB5E8095  version 3_0  -> ps_3975_DB5E8095.bin
[03:44:26] pixel  shader #3976   1108 bytes  crc 40ADC50D  version 3_0  -> ps_3976_40ADC50D.bin
[03:44:26] pixel  shader #3977   2016 bytes  crc 1C901A92  version 3_0  -> ps_3977_1C901A92.bin
[03:44:26] pixel  shader #3978   2772 bytes  crc D0236691  version 3_0  -> ps_3978_D0236691.bin
[03:44:26] pixel  shader #3979   2576 bytes  crc CBB51FE2  version 3_0  -> ps_3979_CBB51FE2.bin
[03:44:26] pixel  shader #3980   1980 bytes  crc 8994E465  version 3_0  -> ps_3980_8994E465.bin
[03:44:26] pixel  shader #3981   1364 bytes  crc A8A74A6B  version 3_0  -> ps_3981_A8A74A6B.bin
[03:44:26] pixel  shader #3982   2708 bytes  crc 4D12AF32  version 3_0  -> ps_3982_4D12AF32.bin
[03:44:26] pixel  shader #3983   1572 bytes  crc 6FF425FD  version 3_0  -> ps_3983_6FF425FD.bin
[03:44:26] pixel  shader #3984   3024 bytes  crc 281AB13F  version 3_0  -> ps_3984_281AB13F.bin
[03:44:26] pixel  shader #3985   1472 bytes  crc 5A53C56B  version 3_0  -> ps_3985_5A53C56B.bin
[03:44:26] pixel  shader #3986   2708 bytes  crc 6915CB79  version 3_0  -> ps_3986_6915CB79.bin
[03:44:26] pixel  shader #3987   2644 bytes  crc A8786210  version 3_0  -> ps_3987_A8786210.bin
[03:44:26] pixel  shader #3988   2712 bytes  crc 65AD0C1A  version 3_0  -> ps_3988_65AD0C1A.bin
[03:44:26] pixel  shader #3989   1756 bytes  crc BC1C8529  version 3_0  -> ps_3989_BC1C8529.bin
[03:44:26] pixel  shader #3990   3140 bytes  crc 3F48A085  version 3_0  -> ps_3990_3F48A085.bin
[03:44:26] pixel  shader #3991   1672 bytes  crc C9E99E91  version 3_0  -> ps_3991_C9E99E91.bin
[03:44:26] pixel  shader #3992   1832 bytes  crc 6373B64F  version 3_0  -> ps_3992_6373B64F.bin
[03:44:26] pixel  shader #3993   3384 bytes  crc 05CDF7DD  version 3_0  -> ps_3993_05CDF7DD.bin
[03:44:26] pixel  shader #3994   1916 bytes  crc 127AD615  version 3_0  -> ps_3994_127AD615.bin
[03:44:26] pixel  shader #3995   2284 bytes  crc DFAE5314  version 3_0  -> ps_3995_DFAE5314.bin
[03:44:26] pixel  shader #3996   2564 bytes  crc AD65F350  version 3_0  -> ps_3996_AD65F350.bin
[03:44:26] pixel  shader #3997   3732 bytes  crc 69500710  version 3_0  -> ps_3997_69500710.bin
[03:44:26] pixel  shader #3998   1072 bytes  crc 2534C2A9  version 3_0  -> ps_3998_2534C2A9.bin
[03:44:26] pixel  shader #3999   3268 bytes  crc D8079D48  version 3_0  -> ps_3999_D8079D48.bin
[03:44:26] pixel  shader #4000   2620 bytes  crc 5B149FE8  version 3_0  -> ps_4000_5B149FE8.bin
[03:44:26] pixel  shader #4001   2240 bytes  crc 4B22EBDF  version 3_0  -> ps_4001_4B22EBDF.bin
[03:44:26] pixel  shader #4002   1980 bytes  crc FB7503F1  version 3_0  -> ps_4002_FB7503F1.bin
[03:44:26] pixel  shader #4003   1488 bytes  crc 16CCACDF  version 3_0  -> ps_4003_16CCACDF.bin
[03:44:26] pixel  shader #4004   1688 bytes  crc A0398875  version 3_0  -> ps_4004_A0398875.bin
[03:44:26] pixel  shader #4005   3120 bytes  crc 35D607AD  version 3_0  -> ps_4005_35D607AD.bin
[03:44:26] pixel  shader #4006   2560 bytes  crc F44A7694  version 3_0  -> ps_4006_F44A7694.bin
[03:44:26] pixel  shader #4007   2268 bytes  crc CA75CE6C  version 3_0  -> ps_4007_CA75CE6C.bin
[03:44:26] pixel  shader #4008   3268 bytes  crc F433A6BF  version 3_0  -> ps_4008_F433A6BF.bin
[03:44:26] pixel  shader #4009    660 bytes  crc 9FD6C91A  version 3_0  -> ps_4009_9FD6C91A.bin
[03:44:26] pixel  shader #4010   2920 bytes  crc EAD4E037  version 3_0  -> ps_4010_EAD4E037.bin
[03:44:26] pixel  shader #4011   2256 bytes  crc 62A52152  version 3_0  -> ps_4011_62A52152.bin
[03:44:26] pixel  shader #4012   2312 bytes  crc 503F5C49  version 3_0  -> ps_4012_503F5C49.bin
[03:44:26] pixel  shader #4013   1000 bytes  crc 8DA2F34C  version 3_0  -> ps_4013_8DA2F34C.bin
[03:44:26] pixel  shader #4014   3672 bytes  crc 6A62E609  version 3_0  -> ps_4014_6A62E609.bin
[03:44:26] pixel  shader #4015    788 bytes  crc 1C94F3C7  version 3_0  -> ps_4015_1C94F3C7.bin
[03:44:26] pixel  shader #4016   1968 bytes  crc 8F0DC655  version 3_0  -> ps_4016_8F0DC655.bin
[03:44:26] pixel  shader #4017   1788 bytes  crc 7E3EF084  version 3_0  -> ps_4017_7E3EF084.bin
[03:44:26] pixel  shader #4018   1892 bytes  crc 50AB89A4  version 3_0  -> ps_4018_50AB89A4.bin
[03:44:26] pixel  shader #4019   2512 bytes  crc C65B824A  version 3_0  -> ps_4019_C65B824A.bin
[03:44:26] pixel  shader #4020   2868 bytes  crc 87491FC6  version 3_0  -> ps_4020_87491FC6.bin
[03:44:26] pixel  shader #4021   1716 bytes  crc 4DCCBE1C  version 3_0  -> ps_4021_4DCCBE1C.bin
[03:44:26] pixel  shader #4022   2496 bytes  crc 751C3DEE  version 3_0  -> ps_4022_751C3DEE.bin
[03:44:26] pixel  shader #4023  13888 bytes  crc 9DF8D4DA  version 3_0  -> ps_4023_9DF8D4DA.bin
[03:44:26] pixel  shader #4024    604 bytes  crc 829FB156  version 3_0  -> ps_4024_829FB156.bin
[03:44:26] pixel  shader #4025   2064 bytes  crc E7537A42  version 3_0  -> ps_4025_E7537A42.bin
[03:44:26] pixel  shader #4026   2384 bytes  crc 00F42DEE  version 3_0  -> ps_4026_00F42DEE.bin
[03:44:26] pixel  shader #4027   2676 bytes  crc 2B2F876B  version 3_0  -> ps_4027_2B2F876B.bin
[03:44:26] pixel  shader #4028   1216 bytes  crc 82BD4BF9  version 3_0  -> ps_4028_82BD4BF9.bin
[03:44:26] pixel  shader #4029   1536 bytes  crc 5D30DC59  version 3_0  -> ps_4029_5D30DC59.bin
[03:44:26] pixel  shader #4030   1824 bytes  crc CD54C1C4  version 3_0  -> ps_4030_CD54C1C4.bin
[03:44:26] pixel  shader #4031   2936 bytes  crc 34F6C6E2  version 3_0  -> ps_4031_34F6C6E2.bin
[03:44:26] pixel  shader #4032   3504 bytes  crc 39709207  version 3_0  -> ps_4032_39709207.bin
[03:44:26] pixel  shader #4033   2140 bytes  crc 798D5550  version 3_0  -> ps_4033_798D5550.bin
[03:44:26] pixel  shader #4034   3216 bytes  crc BBD7AE6B  version 3_0  -> ps_4034_BBD7AE6B.bin
[03:44:26] pixel  shader #4035   1900 bytes  crc 5F711329  version 3_0  -> ps_4035_5F711329.bin
[03:44:26] pixel  shader #4036   2452 bytes  crc D0B500CD  version 3_0  -> ps_4036_D0B500CD.bin
[03:44:26] pixel  shader #4037   3964 bytes  crc F76A1358  version 3_0  -> ps_4037_F76A1358.bin
[03:44:26] pixel  shader #4038   2068 bytes  crc A8988255  version 3_0  -> ps_4038_A8988255.bin
[03:44:26] pixel  shader #4039   1024 bytes  crc 75E20320  version 3_0  -> ps_4039_75E20320.bin
[03:44:26] pixel  shader #4040   2604 bytes  crc 900F0120  version 3_0  -> ps_4040_900F0120.bin
[03:44:26] pixel  shader #4041   2272 bytes  crc 2F9BA054  version 3_0  -> ps_4041_2F9BA054.bin
[03:44:26] pixel  shader #4042   3624 bytes  crc 6B3696CA  version 3_0  -> ps_4042_6B3696CA.bin
[03:44:26] pixel  shader #4043   2484 bytes  crc 63459A96  version 3_0  -> ps_4043_63459A96.bin
[03:44:26] pixel  shader #4044   2640 bytes  crc 083CB070  version 3_0  -> ps_4044_083CB070.bin
[03:44:26] pixel  shader #4045   2024 bytes  crc 9F914233  version 3_0  -> ps_4045_9F914233.bin
[03:44:26] pixel  shader #4046   2156 bytes  crc 2D907B5E  version 3_0  -> ps_4046_2D907B5E.bin
[03:44:26] pixel  shader #4047    912 bytes  crc 04A3E5B6  version 3_0  -> ps_4047_04A3E5B6.bin
[03:44:26] pixel  shader #4048   2568 bytes  crc F7C47116  version 3_0  -> ps_4048_F7C47116.bin
[03:44:26] pixel  shader #4049   1468 bytes  crc AC3778BB  version 3_0  -> ps_4049_AC3778BB.bin
[03:44:26] pixel  shader #4050   2808 bytes  crc A1AD0522  version 3_0  -> ps_4050_A1AD0522.bin
[03:44:26] pixel  shader #4051   3272 bytes  crc AD86F811  version 3_0  -> ps_4051_AD86F811.bin
[03:44:26] pixel  shader #4052   3344 bytes  crc B325E87B  version 3_0  -> ps_4052_B325E87B.bin
[03:44:26] pixel  shader #4053   3040 bytes  crc A095CA3F  version 3_0  -> ps_4053_A095CA3F.bin
[03:44:26] pixel  shader #4054   2084 bytes  crc 3B0ACAAD  version 3_0  -> ps_4054_3B0ACAAD.bin
[03:44:26] pixel  shader #4055   1932 bytes  crc C4B2B783  version 3_0  -> ps_4055_C4B2B783.bin
[03:44:26] pixel  shader #4056   3464 bytes  crc E66A7511  version 3_0  -> ps_4056_E66A7511.bin
[03:44:26] pixel  shader #4057   3344 bytes  crc 3DB8AAC4  version 3_0  -> ps_4057_3DB8AAC4.bin
[03:44:26] pixel  shader #4058   1884 bytes  crc D9A1B6E0  version 3_0  -> ps_4058_D9A1B6E0.bin
[03:44:26] pixel  shader #4059   2372 bytes  crc 3B6FE29D  version 3_0  -> ps_4059_3B6FE29D.bin
[03:44:26] pixel  shader #4060   3032 bytes  crc 85C89898  version 3_0  -> ps_4060_85C89898.bin
[03:44:26] pixel  shader #4061    832 bytes  crc B27C3C03  version 3_0  -> ps_4061_B27C3C03.bin
[03:44:26] pixel  shader #4062   3012 bytes  crc E3727C72  version 3_0  -> ps_4062_E3727C72.bin
[03:44:26] pixel  shader #4063    360 bytes  crc E2BCACAE  version 3_0  -> ps_4063_E2BCACAE.bin
[03:44:26] pixel  shader #4064   2968 bytes  crc 6CC8279F  version 3_0  -> ps_4064_6CC8279F.bin
[03:44:26] pixel  shader #4065   3044 bytes  crc 43178131  version 3_0  -> ps_4065_43178131.bin
[03:44:26] pixel  shader #4066   4000 bytes  crc 2A12D28F  version 3_0  -> ps_4066_2A12D28F.bin
[03:44:26] pixel  shader #4067   1732 bytes  crc A4A59584  version 3_0  -> ps_4067_A4A59584.bin
[03:44:26] pixel  shader #4068   2056 bytes  crc 8E23B0E0  version 3_0  -> ps_4068_8E23B0E0.bin
[03:44:26] pixel  shader #4069   2636 bytes  crc F26585BA  version 3_0  -> ps_4069_F26585BA.bin
[03:44:26] pixel  shader #4070   2764 bytes  crc 37F8EAF2  version 3_0  -> ps_4070_37F8EAF2.bin
[03:44:26] pixel  shader #4071   1820 bytes  crc 22DD264D  version 3_0  -> ps_4071_22DD264D.bin
[03:44:26] pixel  shader #4072   2796 bytes  crc 3B186994  version 3_0  -> ps_4072_3B186994.bin
[03:44:26] pixel  shader #4073   3700 bytes  crc C6403AE8  version 3_0  -> ps_4073_C6403AE8.bin
[03:44:26] pixel  shader #4074   1652 bytes  crc 7D557947  version 3_0  -> ps_4074_7D557947.bin
[03:44:26] pixel  shader #4075   2216 bytes  crc D56CCE3B  version 3_0  -> ps_4075_D56CCE3B.bin
[03:44:26] pixel  shader #4076    596 bytes  crc 310B2709  version 3_0  -> ps_4076_310B2709.bin
[03:44:26] pixel  shader #4077   2832 bytes  crc 7C94F14A  version 3_0  -> ps_4077_7C94F14A.bin
[03:44:26] pixel  shader #4078   1500 bytes  crc CD52237C  version 3_0  -> ps_4078_CD52237C.bin
[03:44:26] pixel  shader #4079   2464 bytes  crc 1B9520BD  version 3_0  -> ps_4079_1B9520BD.bin
[03:44:26] pixel  shader #4080   3164 bytes  crc 8DDCB2C2  version 3_0  -> ps_4080_8DDCB2C2.bin
[03:44:26] pixel  shader #4081   1348 bytes  crc DCA3305B  version 3_0  -> ps_4081_DCA3305B.bin
[03:44:26] pixel  shader #4082   2140 bytes  crc 6F451457  version 3_0  -> ps_4082_6F451457.bin
[03:44:26] pixel  shader #4083   1964 bytes  crc 64CFCCF4  version 3_0  -> ps_4083_64CFCCF4.bin
[03:44:26] pixel  shader #4084   2712 bytes  crc 0F755ED1  version 3_0  -> ps_4084_0F755ED1.bin
[03:44:26] pixel  shader #4085   1184 bytes  crc 1898E4E6  version 3_0  -> ps_4085_1898E4E6.bin
[03:44:26] pixel  shader #4086   3804 bytes  crc E5436BB2  version 3_0  -> ps_4086_E5436BB2.bin
[03:44:26] pixel  shader #4087   4192 bytes  crc CFBA9C87  version 3_0  -> ps_4087_CFBA9C87.bin
[03:44:26] pixel  shader #4088   1052 bytes  crc E998CDE7  version 3_0  -> ps_4088_E998CDE7.bin
[03:44:26] pixel  shader #4089   3472 bytes  crc 86BC276D  version 3_0  -> ps_4089_86BC276D.bin
[03:44:26] pixel  shader #4090   1300 bytes  crc D4EDCDF9  version 3_0  -> ps_4090_D4EDCDF9.bin
[03:44:26] pixel  shader #4091   1556 bytes  crc BF590410  version 3_0  -> ps_4091_BF590410.bin
[03:44:26] pixel  shader #4092   2844 bytes  crc 0FA87636  version 3_0  -> ps_4092_0FA87636.bin
[03:44:26] pixel  shader #4093   2960 bytes  crc 4FA81267  version 3_0  -> ps_4093_4FA81267.bin
[03:44:26] pixel  shader #4094   1344 bytes  crc 7A61699E  version 3_0  -> ps_4094_7A61699E.bin
[03:44:26] pixel  shader #4095  15412 bytes  crc 8D7A64D3  version 3_0  -> ps_4095_8D7A64D3.bin
[03:44:26] pixel  shader #4096   2644 bytes  crc 282AC78F  version 3_0  -> ps_4096_282AC78F.bin
[03:44:26] pixel  shader #4097   3812 bytes  crc 0C312CF0  version 3_0  -> ps_4097_0C312CF0.bin
[03:44:26] pixel  shader #4098   2708 bytes  crc 9F61F1FA  version 3_0  -> ps_4098_9F61F1FA.bin
[03:44:26] pixel  shader #4099   3388 bytes  crc E55CFA4C  version 3_0  -> ps_4099_E55CFA4C.bin
[03:44:26] pixel  shader #4100   3484 bytes  crc 5D0878A4  version 3_0  -> ps_4100_5D0878A4.bin
[03:44:26] pixel  shader #4101   4260 bytes  crc 0CA4BEC8  version 3_0  -> ps_4101_0CA4BEC8.bin
[03:44:26] pixel  shader #4102   2072 bytes  crc A77961ED  version 3_0  -> ps_4102_A77961ED.bin
[03:44:26] pixel  shader #4103   3444 bytes  crc 064C33DC  version 3_0  -> ps_4103_064C33DC.bin
[03:44:26] pixel  shader #4104   2616 bytes  crc D0C0DFD5  version 3_0  -> ps_4104_D0C0DFD5.bin
[03:44:26] pixel  shader #4105   1972 bytes  crc 6B19E412  version 3_0  -> ps_4105_6B19E412.bin
[03:44:26] pixel  shader #4106   3108 bytes  crc A7F5AF02  version 3_0  -> ps_4106_A7F5AF02.bin
[03:44:26] pixel  shader #4107   2580 bytes  crc 6057AE15  version 3_0  -> ps_4107_6057AE15.bin
[03:44:26] pixel  shader #4108   2340 bytes  crc 46DFC584  version 3_0  -> ps_4108_46DFC584.bin
[03:44:26] pixel  shader #4109   2128 bytes  crc 5CF6752E  version 3_0  -> ps_4109_5CF6752E.bin
[03:44:26] pixel  shader #4110   1968 bytes  crc C9812549  version 3_0  -> ps_4110_C9812549.bin
[03:44:26] pixel  shader #4111   3812 bytes  crc BB4A8918  version 3_0  -> ps_4111_BB4A8918.bin
[03:44:26] pixel  shader #4112   2436 bytes  crc 9DA52433  version 3_0  -> ps_4112_9DA52433.bin
[03:44:26] pixel  shader #4113   1996 bytes  crc 3E27E3CC  version 3_0  -> ps_4113_3E27E3CC.bin
[03:44:26] pixel  shader #4114   2216 bytes  crc 85140F55  version 3_0  -> ps_4114_85140F55.bin
[03:44:26] pixel  shader #4115   2184 bytes  crc 55518A89  version 3_0  -> ps_4115_55518A89.bin
[03:44:26] pixel  shader #4116   1188 bytes  crc F438AB2C  version 3_0  -> ps_4116_F438AB2C.bin
[03:44:26] pixel  shader #4117   3796 bytes  crc 445EB261  version 3_0  -> ps_4117_445EB261.bin
[03:44:26] pixel  shader #4118   2100 bytes  crc 1FFEB11A  version 3_0  -> ps_4118_1FFEB11A.bin
[03:44:26] pixel  shader #4119   2216 bytes  crc 192D1354  version 3_0  -> ps_4119_192D1354.bin
[03:44:26] pixel  shader #4120   3492 bytes  crc 82CCA132  version 3_0  -> ps_4120_82CCA132.bin
[03:44:26] pixel  shader #4121   2696 bytes  crc 62652B6A  version 3_0  -> ps_4121_62652B6A.bin
[03:44:26] pixel  shader #4122   2576 bytes  crc A12A9666  version 3_0  -> ps_4122_A12A9666.bin
[03:44:26] pixel  shader #4123   2180 bytes  crc 055246D7  version 3_0  -> ps_4123_055246D7.bin
[03:44:26] pixel  shader #4124   2104 bytes  crc D4863E60  version 3_0  -> ps_4124_D4863E60.bin
[03:44:26] pixel  shader #4125   2276 bytes  crc 276E0F22  version 3_0  -> ps_4125_276E0F22.bin
[03:44:26] pixel  shader #4126   2172 bytes  crc 2B3109FF  version 3_0  -> ps_4126_2B3109FF.bin
[03:44:26] pixel  shader #4127   2220 bytes  crc 11B3E97F  version 3_0  -> ps_4127_11B3E97F.bin
[03:44:26] pixel  shader #4128   1328 bytes  crc EDD3780D  version 3_0  -> ps_4128_EDD3780D.bin
[03:44:26] pixel  shader #4129   2736 bytes  crc 0D4E5E0E  version 3_0  -> ps_4129_0D4E5E0E.bin
[03:44:26] pixel  shader #4130   3632 bytes  crc 0F9E3C44  version 3_0  -> ps_4130_0F9E3C44.bin
[03:44:26] pixel  shader #4131   2052 bytes  crc C2BF7425  version 3_0  -> ps_4131_C2BF7425.bin
[03:44:26] pixel  shader #4132   2756 bytes  crc EAEEEC7D  version 3_0  -> ps_4132_EAEEEC7D.bin
[03:44:26] pixel  shader #4133   2224 bytes  crc BBA20374  version 3_0  -> ps_4133_BBA20374.bin
[03:44:26] pixel  shader #4134   4220 bytes  crc 29315F69  version 3_0  -> ps_4134_29315F69.bin
[03:44:26] pixel  shader #4135   3596 bytes  crc F8906996  version 3_0  -> ps_4135_F8906996.bin
[03:44:26] pixel  shader #4136   3336 bytes  crc 0AFB3FEE  version 3_0  -> ps_4136_0AFB3FEE.bin
[03:44:26] pixel  shader #4137   2396 bytes  crc EEE16DF9  version 3_0  -> ps_4137_EEE16DF9.bin
[03:44:26] pixel  shader #4138   2192 bytes  crc DEA74E19  version 3_0  -> ps_4138_DEA74E19.bin
[03:44:26] pixel  shader #4139   3708 bytes  crc 86C92E63  version 3_0  -> ps_4139_86C92E63.bin
[03:44:26] pixel  shader #4140   5772 bytes  crc 44018EE5  version 3_0  -> ps_4140_44018EE5.bin
[03:44:26] pixel  shader #4141   1156 bytes  crc B054AE3E  version 3_0  -> ps_4141_B054AE3E.bin
[03:44:26] pixel  shader #4142   2572 bytes  crc A0C75051  version 3_0  -> ps_4142_A0C75051.bin
[03:44:26] pixel  shader #4143   1500 bytes  crc 763475CA  version 3_0  -> ps_4143_763475CA.bin
